|1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1|
|1||0.940732||0.886851||0.841951||0.808275||0.784962||0.770615||0.762417||0.758318||0.756405||0.755639||0.755353||0.755263||0.755237||0.75523||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.755229||0.75523||0.755237||0.755263||0.755353||0.755639||0.756405||0.758318||0.762417||0.770615||0.784962||0.808275||0.841951||0.886851||0.940732||1|
|1||0.886851||0.78358||0.698269||0.633509||0.589472||0.561803||0.546432||0.538507||0.534954||0.533472||0.532946||0.532772||0.532724||0.532712||0.53271||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.532709||0.53271||0.532712||0.532724||0.532772||0.532946||0.533472||0.534954||0.538507||0.546432||0.561803||0.589472||0.633509||0.698269||0.78358||0.886851||1|
|1||0.841951||0.698269||0.578765||0.489137||0.427338||0.389307||0.367718||0.356924||0.351937||0.349942||0.349205||0.348975||0.348908||0.348893||0.34889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.348889||0.34889||0.348893||0.348908||0.348975||0.349205||0.349942||0.351937||0.356924||0.367718||0.389307||0.427338||0.489137||0.578765||0.698269||0.841951||1|
|1||0.808275||0.633509||0.489137||0.37997||0.305737||0.259417||0.233683||0.220558||0.214674||0.212257||0.211399||0.211122||0.211047||0.211028||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211024||0.211028||0.211047||0.211122||0.211399||0.212257||0.214674||0.220558||0.233683||0.259417||0.305737||0.37997||0.489137||0.633509||0.808275||1|
|1||0.784962||0.589472||0.427338||0.305737||0.222385||0.171091||0.14225||0.127829||0.121259||0.118631||0.11768||0.117383||0.1173||0.11728||0.117276||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117275||0.117276||0.11728||0.1173||0.117383||0.11768||0.118631||0.121259||0.127829||0.14225||0.171091||0.222385||0.305737||0.427338||0.589472||0.784962||1|
|1||0.770615||0.561803||0.389307||0.259417||0.171091||0.116378||0.0859825||0.0706474||0.063773||0.0609928||0.0600062||0.0596941||0.059609||0.0595887||0.0595847||0.059584||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.0595839||0.059584||0.0595847||0.0595887||0.059609||0.0596941||0.0600062||0.0609928||0.063773||0.0706474||0.0859825||0.116378||0.171091||0.259417||0.389307||0.561803||0.770615||1|
|1||0.762417||0.546432||0.367718||0.233683||0.14225||0.0859825||0.0545808||0.03888||0.0318024||0.0289714||0.0279608||0.027645||0.0275584||0.027538||0.0275339||0.0275333||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275332||0.0275333||0.0275339||0.027538||0.0275584||0.027645||0.0279608||0.0289714||0.0318024||0.03888||0.0545808||0.0859825||0.14225||0.233683||0.367718||0.546432||0.762417||1|
|1||0.758318||0.538507||0.356924||0.220558||0.127829||0.0706474||0.03888||0.0229556||0.0158171||0.012954||0.0119381||0.0116199||0.0115331||0.0115127||0.0115086||0.0115079||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115078||0.0115079||0.0115086||0.0115127||0.0115331||0.0116199||0.0119381||0.012954||0.0158171||0.0229556||0.03888||0.0706474||0.127829||0.220558||0.356924||0.538507||0.758318||1|
|1||0.756405||0.534954||0.351937||0.214674||0.121259||0.063773||0.0318024||0.0158171||0.00864337||0.00577385||0.00475471||0.00443623||0.00434933||0.00432888||0.00432479||0.00432411||0.00432402||0.00432401||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.004324||0.00432401||0.00432402||0.00432411||0.00432479||0.00432888||0.00434933||0.00443623||0.00475471||0.00577385||0.00864337||0.0158171||0.0318024||0.063773||0.121259||0.214674||0.351937||0.534954||0.756405||1|
