|1||0.862111||0.802739||0.810001||0.828963||0.838||0.844411||0.853078||0.862253||0.869911||0.875602||0.879711||0.882807||0.885261||0.887153||0.88838||0.888809||0.88838||0.887153||0.885261||0.882807||0.879711||0.875602||0.869911||0.862253||0.853078||0.844411||0.838||0.828963||0.810001||0.802739||0.862111||1||0.875655||1.42291e-321||1.42785e-321||1||0.862662||0.803889||0.811819||0.831512||0.841311||0.848474||0.857898||0.867826||0.876287||0.882807||0.887744||0.891617||0.894738||0.897145||0.898694||0.899234||0.898694||0.897145||0.894738||0.891617||0.887744||0.882807||0.876287||0.867826||0.857898||0.848474||0.841311||0.831512||0.811819||0.803889||0.862662||1|
|1||0.862458||0.803463||0.811136||0.830541||0.840036||0.846869||0.855961||0.865524||0.873596||0.879711||0.884244||0.887744||0.890547||0.892707||0.894106||0.894591||0.894106||0.892707||0.890547||0.887744||0.884244||0.879711||0.873596||0.865524||0.855961||0.846869||0.840036||0.830541||0.811136||0.803463||0.862458||1||1.3488e-321||1||0.862788||0.80416||0.81226||0.832154||0.842184||0.849605||0.859321||0.869574||0.878381||0.885261||0.890547||0.894738||0.898132||0.900741||0.902424||0.903003||0.902424||0.900741||0.898132||0.894738||0.890547||0.885261||0.878381||0.869574||0.859321||0.849605||0.842184||0.832154||0.81226||0.80416||0.862788||1||1.3488e-321||1|
|1||0.862662||0.803889||0.811819||0.831512||0.841311||0.848474||0.857898||0.867826||0.876287||0.882807||0.887744||0.891617||0.894738||0.897145||0.898694||0.899234||0.898694||0.897145||0.894738||0.891617||0.887744||0.882807||0.876287||0.867826||0.857898||0.848474||0.841311||0.831512||0.811819||0.803889||0.862662||1||0.87481||1.42291e-321||1.42785e-321||1||0.862877||0.804348||0.812572||0.832612||0.842819||0.850444||0.860397||0.870908||0.879994||0.887153||0.892707||0.897145||0.900741||0.903512||0.905286||0.905905||0.905286||0.903512||0.900741||0.897145||0.892707||0.887153||0.879994||0.870908||0.860397||0.850444||0.842819||0.832612||0.812572||0.804348||0.862877||1|
|1||0.862788||0.80416||0.81226||0.832154||0.842184||0.849605||0.859321||0.869574||0.878381||0.885261||0.890547||0.894738||0.898132||0.900741||0.902424||0.903003||0.902424||0.900741||0.898132||0.894738||0.890547||0.885261||0.878381||0.869574||0.859321||0.849605||0.842184||0.832154||0.81226||0.80416||0.862788||1||1.3488e-321||1||0.862934||0.804472||0.812772||0.832911||0.843231||0.850994||0.861099||0.871781||0.881043||0.88838||0.894106||0.898694||0.902424||0.905286||0.907127||0.90776||0.907127||0.905286||0.902424||0.898694||0.894106||0.88838||0.881043||0.871781||0.861099||0.850994||0.843231||0.832911||0.812772||0.804472||0.862934||1||1.3488e-321||1|
|1||0.862877||0.804348||0.812572||0.832612||0.842819||0.850444||0.860397||0.870908||0.879994||0.887153||0.892707||0.897145||0.900741||0.903512||0.905286||0.905905||0.905286||0.903512||0.900741||0.897145||0.892707||0.887153||0.879994||0.870908||0.860397||0.850444||0.842819||0.832612||0.812572||0.804348||0.862877||1||0.866982||1.42291e-321||1.42785e-321||1||0.862955||0.804514||0.812845||0.833015||0.843379||0.851186||0.861348||0.872087||0.881411||0.888809||0.894591||0.899234||0.903003||0.905905||0.90776||0.908407||0.90776||0.905905||0.903003||0.899234||0.894591||0.888809||0.881411||0.872087||0.861348||0.851186||0.843379||0.833015||0.812845||0.804514||0.862955||1|
|1||0.862934||0.804472||0.812772||0.832911||0.843231||0.850994||0.861099||0.871781||0.881043||0.88838||0.894106||0.898694||0.902424||0.905286||0.907127||0.90776||0.907127||0.905286||0.902424||0.898694||0.894106||0.88838||0.881043||0.871781||0.861099||0.850994||0.843231||0.832911||0.812772||0.804472||0.862934||1||1.3488e-321||1||0.862934||0.804472||0.812772||0.832911||0.843231||0.850994||0.861099||0.871781||0.881043||0.88838||0.894106||0.898694||0.902424||0.905286||0.907127||0.90776||0.907127||0.905286||0.902424||0.898694||0.894106||0.88838||0.881043||0.871781||0.861099||0.850994||0.843231||0.832911||0.812772||0.804472||0.862934||1||1.3488e-321||1|
|1||0.862955||0.804514||0.812845||0.833015||0.843379||0.851186||0.861348||0.872087||0.881411||0.888809||0.894591||0.899234||0.903003||0.905905||0.90776||0.908407||0.90776||0.905905||0.903003||0.899234||0.894591||0.888809||0.881411||0.872087||0.861348||0.851186||0.843379||0.833015||0.812845||0.804514||0.862955||1||0.917944||1.42291e-321||1.42785e-321||1||0.830519||0.778751||0.803449||0.820696||0.82045||0.821872||0.82781||0.834543||0.840058||0.843792||0.846129||0.847611||0.848693||0.849535||0.850099||0.850303||0.850099||0.849535||0.848693||0.847611||0.846129||0.843792||0.840058||0.834543||0.82781||0.821872||0.82045||0.820696||0.803449||0.778751||0.830519||1|
|1||0.862934||0.804472||0.812772||0.832911||0.843231||0.850994||0.861099||0.871781||0.881043||0.88838||0.894106||0.898694||0.902424||0.905286||0.907127||0.90776||0.907127||0.905286||0.902424||0.898694||0.894106||0.88838||0.881043||0.871781||0.861099||0.850994||0.843231||0.832911||0.812772||0.804472||0.862934||1||1.3488e-321||1||0.862877||0.804348||0.812572||0.832612||0.842819||0.850444||0.860397||0.870908||0.879994||0.887153||0.892707||0.897145||0.900741||0.903512||0.905286||0.905905||0.905286||0.903512||0.900741||0.897145||0.892707||0.887153||0.879994||0.870908||0.860397||0.850444||0.842819||0.832612||0.812572||0.804348||0.862877||1||1.3488e-321||1|
|1||0.862877||0.804348||0.812572||0.832612||0.842819||0.850444||0.860397||0.870908||0.879994||0.887153||0.892707||0.897145||0.900741||0.903512||0.905286||0.905905||0.905286||0.903512||0.900741||0.897145||0.892707||0.887153||0.879994||0.870908||0.860397||0.850444||0.842819||0.832612||0.812572||0.804348||0.862877||1||1.3488e-321||1||0.862788||0.80416||0.81226||0.832154||0.842184||0.849605||0.859321||0.869574||0.878381||0.885261||0.890547||0.894738||0.898132||0.900741||0.902424||0.903003||0.902424||0.900741||0.898132||0.894738||0.890547||0.885261||0.878381||0.869574||0.859321||0.849605||0.842184||0.832154||0.81226||0.80416||0.862788||1||1.3488e-321||1|
|1||0.862788||0.80416||0.81226||0.832154||0.842184||0.849605||0.859321||0.869574||0.878381||0.885261||0.890547||0.894738||0.898132||0.900741||0.902424||0.903003||0.902424||0.900741||0.898132||0.894738||0.890547||0.885261||0.878381||0.869574||0.859321||0.849605||0.842184||0.832154||0.81226||0.80416||0.862788||1||1.3488e-321||1||0.862662||0.803889||0.811819||0.831512||0.841311||0.848474||0.857898||0.867826||0.876287||0.882807||0.887744||0.891617||0.894738||0.897145||0.898694||0.899234||0.898694||0.897145||0.894738||0.891617||0.887744||0.882807||0.876287||0.867826||0.857898||0.848474||0.841311||0.831512||0.811819||0.803889||0.862662||1||1.3488e-321||1|
|1||0.862662||0.803889||0.811819||0.831512||0.841311||0.848474||0.857898||0.867826||0.876287||0.882807||0.887744||0.891617||0.894738||0.897145||0.898694||0.899234||0.898694||0.897145||0.894738||0.891617||0.887744||0.882807||0.876287||0.867826||0.857898||0.848474||0.841311||0.831512||0.811819||0.803889||0.862662||1||1.3488e-321||1||0.862458||0.803463||0.811136||0.830541||0.840036||0.846869||0.855961||0.865524||0.873596||0.879711||0.884244||0.887744||0.890547||0.892707||0.894106||0.894591||0.894106||0.892707||0.890547||0.887744||0.884244||0.879711||0.873596||0.865524||0.855961||0.846869||0.840036||0.830541||0.811136||0.803463||0.862458||1||1.3488e-321||1|
|1||0.862458||0.803463||0.811136||0.830541||0.840036||0.846869||0.855961||0.865524||0.873596||0.879711||0.884244||0.887744||0.890547||0.892707||0.894106||0.894591||0.894106||0.892707||0.890547||0.887744||0.884244||0.879711||0.873596||0.865524||0.855961||0.846869||0.840036||0.830541||0.811136||0.803463||0.862458||1||1.3488e-321||1||0.862111||0.802739||0.810001||0.828963||0.838||0.844411||0.853078||0.862253||0.869911||0.875602||0.879711||0.882807||0.885261||0.887153||0.88838||0.888809||0.88838||0.887153||0.885261||0.882807||0.879711||0.875602||0.869911||0.862253||0.853078||0.844411||0.838||0.828963||0.810001||0.802739||0.862111||1||1.3488e-321||1|
|1||0.862111||0.802739||0.810001||0.828963||0.838||0.844411||0.853078||0.862253||0.869911||0.875602||0.879711||0.882807||0.885261||0.887153||0.88838||0.888809||0.88838||0.887153||0.885261||0.882807||0.879711||0.875602||0.869911||0.862253||0.853078||0.844411||0.838||0.828963||0.810001||0.802739||0.862111||1||1.3488e-321||1||0.861552||0.801593||0.808198||0.826472||0.834829||0.840595||0.848733||0.857412||0.864651||0.869911||0.873596||0.876287||0.878381||0.879994||0.881043||0.881411||0.881043||0.879994||0.878381||0.876287||0.873596||0.869911||0.864651||0.857412||0.848733||0.840595||0.834829||0.826472||0.808198||0.801593||0.861552||1||1.3488e-321||1|
|1||0.861552||0.801593||0.808198||0.826472||0.834829||0.840595||0.848733||0.857412||0.864651||0.869911||0.873596||0.876287||0.878381||0.879994||0.881043||0.881411||0.881043||0.879994||0.878381||0.876287||0.873596||0.869911||0.864651||0.857412||0.848733||0.840595||0.834829||0.826472||0.808198||0.801593||0.861552||1||1.3488e-321||1||0.860842||0.800065||0.805783||0.823051||0.830411||0.835269||0.842614||0.850696||0.857412||0.862253||0.865524||0.867826||0.869574||0.870908||0.871781||0.872087||0.871781||0.870908||0.869574||0.867826||0.865524||0.862253||0.857412||0.850696||0.842614||0.835269||0.830411||0.823051||0.805783||0.800065||0.860842||1||1.3488e-321||1|
|1||0.860842||0.800065||0.805783||0.823051||0.830411||0.835269||0.842614||0.850696||0.857412||0.862253||0.865524||0.867826||0.869574||0.870908||0.871781||0.872087||0.871781||0.870908||0.869574||0.867826||0.865524||0.862253||0.857412||0.850696||0.842614||0.835269||0.830411||0.823051||0.805783||0.800065||0.860842||1||1.3488e-321||1||0.860224||0.798723||0.803369||0.819446||0.825472||0.829088||0.835383||0.842614||0.848733||0.853078||0.855961||0.857898||0.859321||0.860397||0.861099||0.861348||0.861099||0.860397||0.859321||0.857898||0.855961||0.853078||0.848733||0.842614||0.835383||0.829088||0.825472||0.819446||0.803369||0.798723||0.860224||1||1.3488e-321||1|
|1||0.860224||0.798723||0.803369||0.819446||0.825472||0.829088||0.835383||0.842614||0.848733||0.853078||0.855961||0.857898||0.859321||0.860397||0.861099||0.861348||0.861099||0.860397||0.859321||0.857898||0.855961||0.853078||0.848733||0.842614||0.835383||0.829088||0.825472||0.819446||0.803369||0.798723||0.860224||1||1.3488e-321||1||0.860379||0.798604||0.802627||0.817433||0.822046||0.82413||0.829088||0.835269||0.840595||0.844411||0.846869||0.848474||0.849605||0.850444||0.850994||0.851186||0.850994||0.850444||0.849605||0.848474||0.846869||0.844411||0.840595||0.835269||0.829088||0.82413||0.822046||0.817433||0.802627||0.798604||0.860379||1||1.3488e-321||1|
|1||0.860379||0.798604||0.802627||0.817433||0.822046||0.82413||0.829088||0.835269||0.840595||0.844411||0.846869||0.848474||0.849605||0.850444||0.850994||0.851186||0.850994||0.850444||0.849605||0.848474||0.846869||0.844411||0.840595||0.835269||0.829088||0.82413||0.822046||0.817433||0.802627||0.798604||0.860379||1||1.3488e-321||1||0.861126||0.799668||0.803874||0.818213||0.821453||0.822046||0.825472||0.830411||0.834829||0.838||0.840036||0.841311||0.842184||0.842819||0.843231||0.843379||0.843231||0.842819||0.842184||0.841311||0.840036||0.838||0.834829||0.830411||0.825472||0.822046||0.821453||0.818213||0.803874||0.799668||0.861126||1||1.3488e-321||1|
|1||0.861126||0.799668||0.803874||0.818213||0.821453||0.822046||0.825472||0.830411||0.834829||0.838||0.840036||0.841311||0.842184||0.842819||0.843231||0.843379||0.843231||0.842819||0.842184||0.841311||0.840036||0.838||0.834829||0.830411||0.825472||0.822046||0.821453||0.818213||0.803874||0.799668||0.861126||1||1.3488e-321||1||0.860681||0.79782||0.800487||0.815352||0.818213||0.817433||0.819446||0.823051||0.826472||0.828963||0.830541||0.831512||0.832154||0.832612||0.832911||0.833015||0.832911||0.832612||0.832154||0.831512||0.830541||0.828963||0.826472||0.823051||0.819446||0.817433||0.818213||0.815352||0.800487||0.79782||0.860681||1||1.3488e-321||1|
|1||0.860681||0.79782||0.800487||0.815352||0.818213||0.817433||0.819446||0.823051||0.826472||0.828963||0.830541||0.831512||0.832154||0.832612||0.832911||0.833015||0.832911||0.832612||0.832154||0.831512||0.830541||0.828963||0.826472||0.823051||0.819446||0.817433||0.818213||0.815352||0.800487||0.79782||0.860681||1||1.3488e-321||1||0.857785||0.791069||0.788648||0.800487||0.803874||0.802627||0.803369||0.805783||0.808198||0.810001||0.811136||0.811819||0.81226||0.812572||0.812772||0.812845||0.812772||0.812572||0.81226||0.811819||0.811136||0.810001||0.808198||0.805783||0.803369||0.802627||0.803874||0.800487||0.788648||0.791069||0.857785||1||1.3488e-321||1|
|1||0.857785||0.791069||0.788648||0.800487||0.803874||0.802627||0.803369||0.805783||0.808198||0.810001||0.811136||0.811819||0.81226||0.812572||0.812772||0.812845||0.812772||0.812572||0.81226||0.811819||0.811136||0.810001||0.808198||0.805783||0.803369||0.802627||0.803874||0.800487||0.788648||0.791069||0.857785||1||1.3488e-321||1||0.87049||0.799249||0.791069||0.79782||0.799668||0.798604||0.798723||0.800065||0.801593||0.802739||0.803463||0.803889||0.80416||0.804348||0.804472||0.804514||0.804472||0.804348||0.80416||0.803889||0.803463||0.802739||0.801593||0.800065||0.798723||0.798604||0.799668||0.79782||0.791069||0.799249||0.87049||1||1.3488e-321||1|
|1||0.87049||0.799249||0.791069||0.79782||0.799668||0.798604||0.798723||0.800065||0.801593||0.802739||0.803463||0.803889||0.80416||0.804348||0.804472||0.804514||0.804472||0.804348||0.80416||0.803889||0.803463||0.802739||0.801593||0.800065||0.798723||0.798604||0.799668||0.79782||0.791069||0.799249||0.87049||1||1.3488e-321||1||0.914725||0.87049||0.857785||0.860681||0.861126||0.860379||0.860224||0.860842||0.861552||0.862111||0.862458||0.862662||0.862788||0.862877||0.862934||0.862955||0.862934||0.862877||0.862788||0.862662||0.862458||0.862111||0.861552||0.860842||0.860224||0.860379||0.861126||0.860681||0.857785||0.87049||0.914725||1||1.3488e-321||1|
|1||0.914725||0.87049||0.857785||0.860681||0.861126||0.860379||0.860224||0.860842||0.861552||0.862111||0.862458||0.862662||0.862788||0.862877||0.862934||0.862955||0.862934||0.862877||0.862788||0.862662||0.862458||0.862111||0.861552||0.860842||0.860224||0.860379||0.861126||0.860681||0.857785||0.87049||0.914725||1||1.3488e-321||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1.3488e-321||1|
|1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1.3488e-321||1||0.832191||0.781345||0.806237||0.822456||0.820814||0.82045||0.824802||0.830252||0.834838||0.837975||0.839885||0.841068||0.84189||0.842519||0.842945||0.843095||0.842945||0.842519||0.84189||0.841068||0.839885||0.837975||0.834838||0.830252||0.824802||0.82045||0.820814||0.822456||0.806237||0.781345||0.832191||1||1.3488e-321||1|
|0.815352||0.800487||0.79782||0.860681||1||1.3488e-321||1||0.857785||0.791069||0.788648||0.800487||0.803874||0.802627||0.803369||0.805783||0.808198||0.810001||0.811136||0.811819||0.81226||0.812572||0.812772||0.812845||0.812772||0.812572||0.81226||0.811819||0.811136||0.810001||0.808198||0.805783||0.803369||0.802627||0.803874||0.800487||0.788648||0.791069||0.857785||1||1.3488e-321||1||0.87049||0.799249||0.791069||0.79782||0.799668||0.798604||0.798723||0.800065||0.801593||0.802739||0.803463||0.803889||0.80416||0.804348||0.804472||0.804514||0.804472||0.804348||0.80416||0.803889||0.803463||0.802739||0.801593||0.800065||0.798723||0.798604||0.799668||0.79782|
|1||1.3488e-321||1||0.832191||0.781345||0.806237||0.822456||0.820814||0.82045||0.824802||0.830252||0.834838||0.837975||0.839885||0.841068||0.84189||0.842519||0.842945||0.843095||0.842945||0.842519||0.84189||0.841068||0.839885||0.837975||0.834838||0.830252||0.824802||0.82045||0.820814||0.822456||0.806237||0.781345||0.832191||1||1.3488e-321||1||0.830574||0.779103||0.804825||0.823378||0.824802||0.82781||0.835134||0.842956||0.849207||0.85348||0.856185||0.858005||0.859383||0.860466||0.861194||0.861452||0.861194||0.860466||0.859383||0.858005||0.856185||0.85348||0.849207||0.842956||0.835134||0.82781||0.824802||0.823378||0.804825||0.779103||0.830574||1|
|0.784767||0.813961||0.836456||0.84189||0.848693||0.859383||0.87012||0.879023||0.885791||0.890951||0.895088||0.8985||0.901176||0.902909||0.903517||0.902909||0.901176||0.8985||0.895088||0.890951||0.885791||0.879023||0.87012||0.859383||0.848693||0.84189||0.836456||0.813961||0.784767||0.833209||1||1.3488e-321||1||0.83335||0.785071||0.814469||0.837211||0.842945||0.850099||0.861194||0.87238||0.881752||0.888994||0.894606||0.899154||0.902909||0.905848||0.907743||0.908407||0.907743||0.905848||0.902909||0.899154||0.894606||0.888994||0.881752||0.87238||0.861194||0.850099||0.842945||0.837211||0.814469||0.785071||0.83335||1||1.3488e-321||1||0.83335||0.785071|
|0.848693||0.859383||0.87012||0.879023||0.885791||0.890951||0.895088||0.8985||0.901176||0.902909||0.903517||0.902909||0.901176||0.8985||0.895088||0.890951||0.885791||0.879023||0.87012||0.859383||0.848693||0.84189||0.836456||0.813961||0.784767||0.833209||1||1.3488e-321||1||0.833095||0.784523||0.813554||0.835857||0.841068||0.847611||0.858005||0.868411||0.876948||0.883346||0.888146||0.891953||0.895088||0.897548||0.899154||0.899711||0.899154||0.897548||0.895088||0.891953||0.888146||0.883346||0.876948||0.868411||0.858005||0.847611||0.841068||0.835857||0.813554||0.784523||0.833095||1||1.3488e-321||1||0.832917||0.784141||0.812937||0.834972||0.839885||0.846129|
|0.870864||0.874369||0.876948||0.879023||0.880665||0.881752||0.882135||0.881752||0.880665||0.879023||0.876948||0.874369||0.870864||0.865743||0.858437||0.849207||0.840058||0.834838||0.83103||0.810105||0.78234||0.832051||1||1.3488e-321||1||0.831272||0.780741||0.807545||0.827459||0.830252||0.834543||0.842956||0.85157||0.858437||0.863129||0.866229||0.868411||0.87012||0.871477||0.87238||0.8727||0.87238||0.871477||0.87012||0.868411||0.866229||0.863129||0.858437||0.85157||0.842956||0.834543||0.830252||0.827459||0.807545||0.780741||0.831272||1||1.3488e-321||1||0.830574||0.779103||0.804825||0.823378||0.824802||0.82781||0.835134||0.842956||0.849207||0.85348|
|0.842519||0.842945||0.843095||0.842945||0.842519||0.84189||0.841068||0.839885||0.837975||0.834838||0.830252||0.824802||0.82045||0.820814||0.822456||0.806237||0.781345||0.832191||1||1.3488e-321||1||0.832641||0.781494||0.808247||0.825102||0.822456||0.820696||0.823378||0.827459||0.83103||0.833485||0.834972||0.835857||0.836456||0.836908||0.837211||0.837323||0.837211||0.836908||0.836456||0.835857||0.834972||0.833485||0.83103||0.827459||0.823378||0.820696||0.822456||0.825102||0.808247||0.781494||0.832641||1||1.3488e-321||1||0.829039||0.769048||0.789116||0.808247||0.806237||0.803449||0.804825||0.807545||0.810105||0.811877||0.812937||0.813554||0.813961||0.814263|
|0.833292||0.833209||0.833095||0.832917||0.832597||0.832051||0.831272||0.830574||0.830519||0.832191||0.832641||0.829039||0.82945||0.888294||1||1.3488e-321||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||1||7.41657e-319||6.90428e-310||6.90428e-310||3.38433e-317||3.38433e-317||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
|0||0||0||0||0||0||0||0||0||1||3.05176e-05||7.95446e-322||3.3852e-317||3.38489e-317||0.0324707||0.0163879||0.0162354||0.0162354||0.0162354||0.0162354||0.0162354||0.0162354||0.0162354||0.0162354||0.0162354||0.0162354||0.0163879||0.0324707||0.254822||1||2.45057e-320||7.90505e-322||1||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||1||0.219879||7.95446e-322||3.3852e-317||3.38505e-317||0.254822||0.240662||0.240509||0.240509||0.240509||0.240509||0.240509||0.240509||0.240509||0.240509||0.240509||0.240509||0.240662||0.254822||0.43158|
|0||0||0||0||0||0||0||0||0||0||0||0||0||0||3.05176e-05||0.0010376||0.0111084||0.0621948||0.219879||0.542603||2.98811e-320||1.42291e-321||1||0.542603||0.219879||0.0621948||0.0111084||0.0010376||3.05176e-05||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||3.05176e-05||0.0010376||0.0111084||0.0621948||0.219879||0.542603||3.1304e-320||1.42291e-321||1||0.542603||0.219879||0.0621948||0.0111084||0.0010376||3.05176e-05||0||0||0||0|
|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||3.05176e-05||0.0010376||0.0111084||0.0621948||0.219879||0.542603||3.55727e-320||1.42291e-321||1||0.542603||0.219879||0.0621948||0.0111084||0.0010376||3.05176e-05||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||3.05176e-05||0.0010376||0.0111084||0.0621948||0.219879||0.542603||3.69956e-320||1.42291e-321||1||0.542603||0.219879||0.0621948||0.0111084||0.0010376||3.05176e-05|
